System,Utterance,Bleurt,WordInfoLost,WordErrorRate,TranslationEditRate,MatchErrorRate,ExtendedEditDistance,CharErrorRate,Infolm_fisher_rao,Infolm_linf,Infolm_l2,Infolm_l1,Infolm_ab,Infolm_beta,Infolm_renyi,Infolm_alpha,Infolm_kl,DepthScore,baryscore_W,baryscore_SD_10,baryscore_SD_1,baryscore_SD_5,MoverScore,BERTScore,Chrfpp,BLEU,ROUGE_2,ROUGE_1,ROUGE_L,JS_2,JS_1,ROUGE_WE_2,ROUGE_WE_1,Context,Fact,ref1,hyp,H:Understandable,H:Natural,H:Maintains Context,H:Engaging,H:Uses Knowledge,H:Overall
Seq2Seq,24,1.2049473999999998,0.9777777791023254,0.8666666746139526,0.8666666746139526,0.8666666746139526,0.7027778029441833,0.6603773832321167,2.358617782592773,0.1548752188682556,0.2758257985115051,1.680513620376587,2.892078399658203,3.753171443939209,0.9055506587028505,2.6291136741638184,4.712686061859131,0.1096177733336683,0.5493399525606049,0.8188151860496888,0.7934437251530717,0.8166350932806605,-0.108765268601067,-0.5212512612342834,-0.1102326810359954,-0.0,-0.0,-0.0909090909090909,-0.0909090909090909,0.6931471805599453,0.6931471805599452,-0.0,-0.0909090909090909,"hi . how is everything going ?
hi . everything is going well on this end .
where are you from ? i am originally from somalia .
i am from detroit , mi . what do you like to do for fun ?
i love dancing and singing .
that is interesting . i'd consider myself a gamer .
i like gaming now that i am in the us .
","your persona: my favorite band is the insane clown posse.
your persona: i like donuts.
your persona: i play a lot of call of duty.
your persona: on weekends i do live action roleplaying events.
","oh really ? what kind ? i love fps . my fav is cod .
","i like to play games . i like to play games .
",1.0,2.333333333333333,2.333333333333333,1.6666666666666667,1.0,2.6666666666666665
Seq2Seq,25,1.1390268,0.9914529919624328,0.9230769276618958,0.9230769276618958,0.9230769276618958,0.7267904281616211,0.7719298005104065,2.57987117767334,0.144622802734375,0.2996206283569336,1.761061191558838,2.9252700805664062,4.606530666351318,1.3153117895126345,3.3446106910705566,5.181982040405273,0.1071878981053702,0.508246552450804,0.7912313587118339,0.7604467058412963,0.7885547483811332,-0.1766266651013888,-0.5574339628219604,-0.066374696791172,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,"hello . how are you today ?
hi ! my name is sophie . i'm doing well . how are you ?
very well thank you . do you have any hobbies ?
i love watching the movie frozen and singing along !
i try different coffees , read poetry and watch star wars . i have not seen frozen .
i just started the third grade and love to write poetry ! i write about mickey mouse .
that sounds like fun ! i love mickey mouse ! he's pretty cool .
my family and i go to disney world every year ! have you ever been ?
i have been once and stayed the week . it was awesome . i want to go again .
i can not wait to go again !
i know i can not either . do you like football ?
","your persona: i love to sing songs from the movie frozen.
your persona: mickey mouse is my favorite character.
your persona: i love to go to disney world every year.
your persona: i'm in the third grade.
","yes ! my favorite team is the steelers . what is yours ?
","i do . i love to watch football .
",1.0,3.0,3.0,2.6666666666666665,0.0,4.0
Seq2Seq,26,1.2437735,0.9375,0.8125,0.8125,0.8125,0.6943128108978271,0.7424242496490479,1.7543753385543823,0.0686686560511589,0.1698022931814193,1.2018476724624634,2.0389137268066406,1.6319499015808103,0.4115336835384369,1.4163329601287842,2.560429096221924,0.089333248474723,0.4802384314890844,0.7845655161750933,0.7490024815148026,0.7814062796756022,-0.2007178882239308,-0.5942867994308472,-0.1027539893984794,-0.0,-0.0,-0.1428571428571428,-0.1428571428571428,0.6931471805599453,0.6931471805599453,-0.0,-0.1428571428571428,"hello , how are you doing tonight ?
doing great . watched nhl hockey and walked my german shepherd dog .
what do you do for work ?
i live on a farm and work here too . what do you do ?
i'm a local musician , but i've been studying different languages recently .
wow , great . my artistic ability is limited to coloring books . lol
my favorite word in spanish is trabajo . i plan to study french next .
neat . my husband was adopted and he's spanish .
does he speak spanish fluently ?
yes , but i do not . i am limited to spanish food names like taco . lol
are tacos your favorite food ?
yes , i eat them while i watch hockey . do you like hockey ?
i like baseball better . go yankees !
what instrument do you play ?
i play the piano and the violin .
","your persona: i like to watch nhl hockey.
your persona: i live is a rural farming community.
your persona: my husband is adopted.
your persona: i enjoy coloring books.
your persona: i've a german shepherd dog.
","you are so talented . i can sing farm songs and i can milk cows .
","i play the piano . i love it .
",1.0,3.0,3.0,3.0,0.0,4.333333333333333
Seq2Seq,27,1.2054394,1.0,1.2857142686843872,1.2857142686843872,1.0,0.7050691246986389,0.7741935253143309,2.5470218658447266,0.1106767579913139,0.3174324631690979,1.628574013710022,4.436363220214844,3.823440551757813,1.3267849683761597,3.361649990081787,5.40898323059082,0.1071154708921202,0.551367626195851,0.8741060384997855,0.8377374194411007,0.8708643804298378,-0.1143410001336523,-0.4480822682380676,-0.0956733971834182,-0.0,-0.0,-0.1428571428571428,-0.1428571428571428,0.6931471805599453,0.6931471805599453,-0.0,-0.1428571428571428,"good evening . how are you ?
","your persona: my brother is older than me.
your persona: i hate math class.
your persona: i ride the bus to school.
your persona: i'm on the soccer team.
your persona: i am 13 years old.
","i'm 13 with an older brother .
","i am doing well . how are you ?
",1.0,3.0,3.0,2.0,0.0,4.0
Seq2Seq,28,1.1134638,0.9666666388511658,1.625,1.625,0.8666666746139526,0.7275862097740173,0.9487179517745972,2.3607397079467773,0.0745315626263618,0.201884314417839,1.5404218435287476,3.567371368408203,2.8534560203552246,0.9879367351531982,2.7911486625671387,4.295272350311278,0.104598225680083,0.5105029035490251,0.7956667936059294,0.7648142593583835,0.7929093578940576,-0.1043687359892698,-0.5522862672805786,-0.1035255342721939,-0.0,-0.0,-0.1428571428571428,-0.1428571428571428,0.6931471805599452,0.6931471805599453,-0.0,-0.1428571428571428,"hi how are you doing
i am doing very fine this afternoon . how about you ?
i'm good getting ready for school
what are you going to school for ?
high school i'm so ready to graduate
will you be driving to or living on campus ?
i will probably be living on campus
what kind of music makes you feel good ?
really any kind what about you
i enjoy listening to classical music .
that is nice do you like sports
it depends on the particular sport .
i like to spend time with my horses
","your persona: my favorite color is red.
your persona: i am a christian.
your persona: my sister is a pole dancer.
your persona: i enjoy listening to classical music.
your persona: i can drive a tractor.
","i am more concerned with my religion .
","i love horses too . i have a lot of time to do that .
",1.0,3.0,3.0,3.0,0.0,3.6666666666666665
Seq2Seq,29,1.0964285,0.9897959232330322,1.8571428060531616,1.8571428060531616,0.9285714030265808,0.7204301357269287,1.3448275327682495,1.9191553592681885,0.0798215270042419,0.1564078778028488,1.423447847366333,2.064300537109375,1.7525076866149902,0.5580002665519714,1.823824167251587,2.299051284790039,0.1141567676780407,0.578017737285919,0.75423698753379,0.7394443774551258,0.752780644955623,-0.1518024657297324,-0.5015070438385011,-0.1263574063777923,-0.0,-0.0,-0.1428571428571428,-0.1428571428571428,0.6931471805599453,0.6931471805599453,-0.0,-0.2857142857142857,"hello , how are you doing today ?
","your persona: i just broke up with boyfriend two months ago.
your persona: i have a pet fish.
your persona: my favorite color is orange.
your persona: i turned 18 years old yesterday.
","am fine and how is your life
","i am good . just got back from my pet fish . you ?
",0.6666666666666666,1.6666666666666667,3.0,2.333333333333333,1.0,3.333333333333333
Seq2Seq,30,0.87133265,1.0,1.0,1.0,1.0,0.6998597383499146,0.7272727489471436,2.477035522460937,0.1379431337118148,0.2996217906475067,1.7146176099777222,3.76235580444336,3.879899024963379,1.1008930206298828,2.997645139694214,4.795584201812744,0.0904970579174886,0.5271446853639402,0.8066197915617666,0.7818319191285987,0.8044816993709241,-0.1631436782433848,-0.5158745050430298,-0.1247894763946533,-0.0,-0.0,-0.0909090909090909,-0.0909090909090909,0.6931471805599453,0.6931471805599453,-0.0,-0.0909090909090909,"hi i am a farmer from iowa . just go in from a long day on the tractor .
","your persona: my husband is adopted.
your persona: i like to watch nhl hockey.
your persona: i live is a rural farming community.
your persona: i've a german shepherd dog.
","ah , we are a farming family too . you have any pets ?
","i live in a rural area so i live in a rural area .
",0.6666666666666666,1.6666666666666667,2.6666666666666665,2.333333333333333,0.6666666666666666,2.6666666666666665
Seq2Seq,31,1.0788096,0.9930555820465088,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.693617045879364,0.7358490824699402,2.281841516494751,0.0941201969981193,0.2137612104415893,1.587424874305725,3.117172241210937,2.724830150604248,0.8734351992607117,2.56318736076355,3.7781074047088623,0.0958688354595774,0.447495886422385,0.7606372975348731,0.7293610115222771,0.7579091394110077,-0.2067270092425236,-0.5515774488449097,-0.1802611500024795,-0.0,-0.0,-0.2,-0.2,0.6931471805599453,0.5529364165996835,-0.0,-0.2,"my sister and i love classical music and we pole dance . call me dirty red .
hello dirty red , i am a high school student . i just won homecoming queen !
great ! i love anything red especially tractors . wink wink !
i enjoy running do you ? i hope to run a 5k this year .
i had to run for my life one time . you ever danced to bach ?
i listen to classical music , when i do my homework . i am currently a straight a student !
wow ! i get paid to pole dance . do you get paid to run ?
no i do track and field in school and i want to start racing for charity .
i see . you own a tractor ? i like driving tractors . wink wink .
","your persona: my current goal is to run a k.
your persona: i make straight as in school.
your persona: i won homecoming queen this year.
your persona: when i grow up i want to be a physical therapist.
your persona: i am currently in high school.
","nope no tractor , i want save my money for college .
","i am a college student . i am in high school .
",0.0,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333
Seq2Seq,32,0.51572376,0.9499999880790708,0.8000000119209291,0.8000000119209291,0.8000000119209291,0.604938268661499,0.5789473652839661,1.7926379442214966,0.1212049648165702,0.2214006185531616,1.2165439128875732,1.7701187133789062,1.852811336517334,0.4431413412094116,1.50809645652771,2.74025559425354,0.0878666548065077,0.372225378925595,0.8093218248555539,0.7591701819399996,0.804853304952083,-0.4085078792854252,-0.6568346619606018,-0.1888404637575149,-0.0,-0.0,-0.2222222222222222,-0.2222222222222222,0.6931471805599453,0.6931471805599453,-0.375,-0.2222222222222222,"hey ! i'm george , what is your name ?
i'm todd hicks . it is good to meet you .
nice to meet you ! what do you do ?
i work on a freelance basis as an author , blogger and affiliate marketer . and you ?
oh interesting ! i work with bees . . as a farmer !
do you grow crops too ?
nop . . i should since i love papaya ! are you married ?
no , i am single . are you single or are you married ?
i'm married ! . . my lady is a top model from italy ! i aimed high hehe
have you ever been to italy ?
not yet , it i love to travel . . have you ?
no . i'd like to go there someday though .
yep , i was visiting my sis in spain last month , it is nice
","your persona: i work at a school.
your persona: a already have a step children.
your persona: i just moved into my first home.
your persona: i recently moved to this country.
","it is nice that you had a good time .
","i bet you have a great day !
",0.6666666666666666,2.0,2.0,1.6666666666666667,0.0,2.6666666666666665
Seq2Seq,33,1.3182851999999998,1.0,1.090909123420715,1.090909123420715,1.0,0.6605890393257141,0.7454545497894287,2.6011888980865483,0.131099671125412,0.3070227205753326,1.7639203071594238,4.052650451660156,4.319146156311035,1.330457091331482,3.3670730590820312,5.119415283203125,0.1011758348184291,0.5587645372557298,0.8144302276872273,0.786313193966365,0.8121013273989934,-0.1309020416902008,-0.4789300262928009,-0.1285183876752853,-0.0,-0.0,-0.1,-0.0,0.6931471805599453,0.5529364165996835,-0.0,-0.0,"hi , how are you doing ?
hi , i am doing well , how are you ?
can't complain . i had a wonderful afternoon in the park .
oh , that is nice . i like being in parks especially in nice weather
yes . the weather is perfect here now . what do you like to do ?
i like to watch nascar racing and sometimes ufc
that sounds fun ! i've time to do that since i'm out of work right now .
","your persona: i have been working since i was sixteen years old.
your persona: in my free time i like to watch nascar racing and ufc.
your persona: my favorite band is aerosmith.
your persona: my favorite food is mexican food.
","how long have you been working at your current place ?
","i work in a gym , i love to eat mexican food
",1.0,3.0,2.6666666666666665,3.0,1.0,4.666666666666667
Seq2Seq,34,1.2838234,0.975000023841858,0.875,0.875,0.875,0.6326530575752258,0.6909090876579285,2.3143272399902344,0.1018477454781532,0.1938201785087585,1.6143805980682373,2.5356407165527344,3.2807812690734863,0.924383580684662,2.667041540145874,3.5947699546813965,0.0958435064824773,0.5846232015293991,0.8210609971403353,0.797261108081633,0.8190954262269342,-0.0401147148736306,-0.4438421726226807,-0.111725777387619,-0.0,-0.0,-0.0833333333333333,-0.0833333333333333,0.6931471805599453,0.6931471805599453,-0.0,-0.0833333333333333,"hello , tell me about yourself while i take a break from my programming studies .
no kidding ! i am in it ! same gig for 15 years !
nice ! right now i coach swimming while i finish up school . do you like music ?
i enjoy country like any real man .
i not invite you to see blood spot with me then . where are you from ?
","your persona: i own a house in florida.
your persona: i work in it and have been at the same company for 15 years.
your persona: i have a children and a dogs.
your persona: i'm a male.
","florida . i own a home there . 2 kids , a dog a lady .
","i am from the midwest , how about you ?
",1.0,3.0,3.0,3.0,0.3333333333333333,4.0
Seq2Seq,35,1.1413248,0.9925925731658936,0.9333333373069764,0.9333333373069764,0.9333333373069764,0.7235022783279419,0.7142857313156128,2.661522626876831,0.1097713559865951,0.2462300807237625,1.7908053398132324,4.158855438232422,4.798843383789063,1.3984874486923218,3.4648804664611816,5.905786991119385,0.0977765154920314,0.6779436466562512,0.8942222352667698,0.873405272358807,0.8923863656739528,-0.0476500542437783,-0.4492007493972778,-0.0822296366095542,-0.0,-0.0,-0.0833333333333333,-0.0833333333333333,0.6931471805599452,0.6931471805599453,-0.0,-0.0833333333333333,"good morning ! how are you ?
pretty good and yourself ? i like to try different coffees as a hobby
great here ! just finished a cup of coffee .
wow that's good . i also played football in college
pretty cool ! i played volleyball in high school .
","your persona: i try various coffees as a hobby.
your persona: i played football for a division a college.
your persona: i enjoy poetry.
your persona: i am a huge star wars fan.
","that is awesome . i like to read poetry . do you like poetry ?
","i played in college for a college football team
",1.0,3.0,2.333333333333333,3.0,1.0,4.0
Seq2Seq,36,1.118555,0.9166666865348816,0.75,0.75,0.75,0.6205357313156128,0.5890411138534546,2.0545690059661865,0.0832554399967193,0.1907379031181335,1.3745850324630735,2.2229995727539062,2.42154312133789,0.6563355922698975,2.0733416080474854,3.671197414398194,0.0989184933484581,0.471481741433119,0.7582706688744248,0.7339238657768326,0.7561777277615265,-0.1830120563377112,-0.5760713815689087,-0.2300815284252167,-0.0,-0.0769230769230769,-0.2857142857142857,-0.2142857142857142,0.6260553670419009,0.5917628265997548,-0.0769230769230769,-0.2857142857142857,"hello how are you today ?
so tired . just laying on the couch reading my weekly book . you ?
i'm getting ready to go to a weekend concert to hear country music .
that sounds fun . i wonder if i could do that while pregnant ?
yes you can go to a concert . just be careful . do you like country music .
i like some of it . it is popular here in pennsylvania .
cool ! my dogs also like country music . we dance when it is played .
do you like movies ? i live documentaries .
i watch the history channel quite a bit actually .
do you work at all ? i have been working a pa job a few months .
i work and have all of my fun on the weekends !
","your persona: i'm pregnant with my first child.
your persona: i read a book every week.
your persona: i live with my husband in pennsylvania.
your persona: i started a new job as a pa three months ago.
your persona: my favorite kind of movie is a documentary.
","that sounds great ! my weekly goal of reading a new book keeps me busy .
","that sounds like a lot of fun . i am pregnant .
",1.0,2.333333333333333,2.333333333333333,2.333333333333333,1.0,3.6666666666666665
Seq2Seq,37,1.1826531999999998,0.9900000095367432,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.7532051205635071,0.7446808218955994,2.300642967224121,0.1722968369722366,0.2983231544494629,1.599634289741516,2.3212203979492188,4.752251625061035,0.8230474591255188,2.456498384475708,5.191353797912598,0.1010642371249588,0.6067618758907953,0.8499298252562201,0.8232797664558518,0.8477336324804058,-0.0788964236037532,-0.457868218421936,-0.0954337641596794,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,"there'sn'thing i like more than a late night ice cream run
hey share the cream ! haha
do you have a flavor preference ? mine is vanilla
vanilla is my fav as well
my two cats love to lick the bowl when i am done haha
","your persona: my current goal is to run a k.
your persona: when i grow up i want to be a physical therapist.
your persona: i'm currently in high school.
your persona: i make straight as in school.
your persona: i won homecoming queen this year.
","haha that's cute haha , what you do for living
","i love to run , i am in high school
",1.0,3.0,2.0,2.6666666666666665,1.0,4.0
Seq2Seq,38,1.2024385,1.0,1.0,1.0,1.0,0.716486930847168,0.7058823704719543,2.591433048248291,0.1320462822914123,0.2591305077075958,1.7696611881256104,3.79488754272461,5.0214433670043945,1.206295371055603,3.175175905227661,5.812685012817383,0.1109270265576883,0.6270513886450944,0.8768965769105096,0.8453381106220482,0.8740797398747552,-0.0977463815611113,-0.4908973276615143,-0.0689723491668701,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,"hello , my name is larry . what is your name ?
my name is jerry . i farm bees for a living . you ?
well , i'm a chef . i absolutely love cooking . do you have nay hobbies ?
yes , i like to cook too . but i'm not a pro like you
even though i love cooking , i also like fishing . do you like to fish ?
yes , i fly fish . i love it . i wish i could invite my family
why can you not invite your family ?
i've no family close to me
that's a shame . i am sorry . do you enjoy comic books ?
i like spawn and the x men
i love spiderman , myself . he is my favorite .
he is a good character for sure
maybe we should trade comics and go fishing sometime !
","your persona: i've zero family that i'm close to.
your persona: my favorite food is papaya.
your persona: i am a bee farmer.
your persona: my name is george.
","ha that sounds good ! what is your favorite food ?
","i would love to go fishing .
",1.0,3.0,3.0,2.333333333333333,0.0,4.333333333333333
Seq2Seq,39,0.8418928,0.9480519294738772,1.2857142686843872,1.2857142686843872,0.8181818127632141,0.7050505280494691,0.8285714387893677,2.323063611984253,0.1380288749933242,0.2340904921293259,1.6085768938064575,3.6572341918945312,2.711517333984375,0.9411190152168274,2.700298547744751,3.8142485618591313,0.1133351558638973,0.5082800728272152,0.8284843777615591,0.7850177032804081,0.824636974907241,-0.1892416441629045,-0.5492846965789795,-0.1430079042911529,-0.0,-0.1666666666666666,-0.2857142857142857,-0.2857142857142857,0.6931471805599453,0.6931471805599453,-0.1666666666666666,-0.2857142857142857,"how are you doing today
hello , how are you today ?
i'm doing really well
i'm doing great , it is rainy here .
what are you doing with your day
","your persona: i'm an animal activist.
your persona: i have rainbow hair.
your persona: i spend my time bird watching with my cats.
your persona: my age is too old to say.
your persona: the holidays make me depressed.
","i am bird watching with my animals
","i am just getting ready to go to the zoo .
",1.0,3.0,3.0,3.0,0.0,4.333333333333333
Seq2Seq,40,0.49968785,0.8874999880790709,0.875,0.875,0.699999988079071,0.5892857313156128,0.6666666865348816,1.902053475379944,0.0777250900864601,0.1641343683004379,1.315090894699097,1.7785530090332031,1.7289690971374512,0.5834229588508606,1.890105962753296,2.2706515789031982,0.0983451668392055,0.3924322895201455,0.80540706426805,0.7494441058325635,0.8005497037573215,-0.3500423999741134,-0.625386118888855,-0.2724700272083282,-0.0,-0.1428571428571428,-0.5,-0.375,0.6931471805599453,0.4620981203732968,-0.4285714285714285,-0.5,"hey there i live on a farm .
","your persona: i am a piano teacher on the side.
your persona: i enjoy exploring new parts of the city.
your persona: my father played violin professionally.
your persona: i play several instruments.
","i am a piano teacher on the side
","i am in the city , i play the piano
",1.0,3.0,2.333333333333333,2.6666666666666665,1.0,4.333333333333333
Seq2Seq,41,1.1650351,1.0,1.0,1.0,1.0,0.7660256624221802,0.7659574747085571,2.4673449993133545,0.1288673430681228,0.2561579346656799,1.6195805072784424,4.791210174560547,3.692519664764404,1.1682509183883667,3.112709283828736,5.651291847229004,0.1098973092521169,0.5447266969632545,0.7630084801467191,0.7444256177652304,0.7611883442830685,-0.2534996683667486,-0.5370158553123474,-0.0852678567171096,-0.0,-0.0,-0.25,-0.25,0.6931471805599453,0.6931471805599453,-0.0,-0.25,"i just got back from my salsa dance lessons
that sounds like a really fun time . i was just meditating
that is so relaxing . my lite brite patterns are relaxing too
","your persona: i quit my job to pursue my spirituality full time.
your persona: i'm a buddhist.
your persona: i have not spoken in three months.
your persona: i like meditation.
your persona: i live in alaska.
","i'm buddhist , my spiritual journey relaxes me
","i love to eat it with my family
",0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,1.6666666666666667
Seq2Seq,42,1.043995,1.0,1.8333333730697632,1.8333333730697632,1.0,0.6684118509292603,0.8048780560493469,2.6121535301208496,0.1611358523368835,0.2723989188671112,1.804669976234436,3.880775451660156,5.40302038192749,1.2753629684448242,3.284123659133911,5.606910705566406,0.1100180870171888,0.6382899634650118,0.886378763203338,0.850577542880396,0.8832238195114526,-0.0974303192260823,-0.5095515847206116,-0.2046541571617126,-0.0,-0.0,-0.1666666666666666,-0.1666666666666666,0.6931471805599453,0.4939656500223078,-0.0,-0.1666666666666666,"hello . what do you like to do in your free time ?
well hiking in spring time is my favorite
sounds serene . i like to workout and volunteer in my free time .
o ok i work out with my lab named trooper as well
what do you do for a living ?
","your persona: i like to go hiking in the spring.
your persona: i am a mechanical engineer.
your persona: i have a black lab named trooper.
your persona: i live in colorado.
","mechanical engineer for chevy and nissan
","i work at a school . i am a engineer .
",1.0,2.6666666666666665,3.0,2.333333333333333,1.0,4.333333333333333
Seq2Seq,43,1.2420864,1.0,1.5714285373687744,1.5714285373687744,1.0,0.7815533876419067,1.037037014961243,2.627082347869873,0.1442634612321853,0.3079391121864319,1.8244740962982176,2.717147827148437,4.8020429611206055,1.3965792655944824,3.4622044563293457,4.482048511505127,0.1157714278013213,0.6250487163822178,0.8837576737528248,0.8490293956280682,0.8807599348962506,-0.0080953861731097,-0.4312674403190613,-0.0820970684289932,-0.0,-0.0,-0.1666666666666666,-0.1666666666666666,0.6931471805599453,0.6931471805599453,-0.0,-0.1666666666666666,"hi . i just got done eating vanilla ice cream . no self control with it . you ?
i'm the same way with rap
rap is cool . my cats like it , both of them .
i produce rap for people .
maybe you could make a rap about my 1000 hats . i'm a collector .
sure while riding in my honda civic
when you finish that you could make a rap about my 1992 olympic gold .
then we can celebrate with pizza
yum ! and vanilla ice cream .
","your persona: my pets name is charlie.
your persona: i drive a 2015 honda civic.
your persona: i listen to rap music.
your persona: i produce music for artists.
your persona: my favourite food is pizza.
","right is it not the best ?
","i love ice cream . i am a fan of it
",1.0,2.6666666666666665,3.0,2.333333333333333,0.0,3.6666666666666665
Seq2Seq,44,1.2220262,0.9941176176071168,0.9411764740943908,0.9411764740943908,0.9411764740943908,0.7291898131370544,0.7681159377098083,2.613781452178955,0.1664156019687652,0.290801614522934,1.7228270769119265,5.125476837158203,4.561192512512207,1.2581409215927124,3.25748348236084,6.527573108673097,0.0892324741421132,0.5728841339266234,0.8144188012531337,0.7896302883577455,0.812303707717173,-0.0756135230617772,-0.4946991205215454,-0.0949396714568138,-0.0,-0.0,-0.0666666666666666,-0.0666666666666666,0.6931471805599452,0.6931471805599452,-0.0,-0.0666666666666666,"good morning how old are you i am 34
i am much older than that . my grandchildren are in their thirties
do you have any pets ? my two dogs are my everything .
","your persona: i have amazing children and grandchildren.
your persona: i had cancer but its gone now.
your persona: i do not have a smartphone.
your persona: i am retired and living the great life.
","no pets . i am retired so i love to travel . pets would slow me down
","i have a couple of grandchildren and a husband .
",1.0,3.0,2.333333333333333,2.333333333333333,1.0,4.0
Seq2Seq,45,1.2301064,1.0,1.2000000476837158,1.2000000476837158,1.0,0.7496774196624756,0.7543859481811523,2.471819877624512,0.085737720131874,0.2610103487968445,1.6361103057861328,4.160633087158203,3.838013648986816,1.0818699598312378,2.9640824794769287,5.274847030639648,0.1075981681274127,0.4726285918032573,0.7209399852758597,0.6963490055096415,0.7188032915708926,-0.1873789555775258,-0.5307360887527466,-0.0730627924203872,-0.0,-0.0,-0.1,-0.1,0.6931471805599452,0.6931471805599453,-0.0,-0.1,"hi , how are you doing ?
doing good . just strumming my guitar . how about you ?
i am fine , i was watching a cooking show , i like those
do you like cooking or baking ? or both ?
neither , i just like to eat . for example i like hummus
my go to snack is chocolate bars
me too ! i am vegan but still love chocolate
what other hobbies do you have ? i play violin and guitar
i like extreme sensations , like sky diving and rollercoasters
yikes i hate roller coasters . they are so scary .
i am afraid of water , i am not good at swimming
what do you do for work ? i am an electrician just like my dad .
i like electricity and electronics . i'm a bartender
","your persona: my father is an electrician.
your persona: i play the violin and the guitar.
your persona: i love chocolate bars.
your persona: i speak chinese.
","do you speak any languages ? i'm teaching myself chinese
","i am a bartender , i love to play the violin .
",1.0,2.333333333333333,3.0,2.6666666666666665,0.6666666666666666,4.0
Seq2Seq,46,0.8196568000000001,0.9831932783126832,0.8823529481887817,0.8235294222831726,0.8823529481887817,0.6233479976654053,0.699999988079071,2.3583998680114746,0.0716807916760444,0.2140910625457764,1.636128067970276,2.651866912841797,4.248060226440431,0.9397790431976318,2.6976511478424072,4.698946952819824,0.0826350824406713,0.5302331881486366,0.8029755258609859,0.7826907816409591,0.8012168560608182,-0.2043548306876296,-0.5634452104568481,-0.1901932954788208,-0.0,-0.0769230769230769,-0.2142857142857142,-0.2142857142857142,0.6931471805599453,0.6931471805599453,-0.1538461538461538,-0.2142857142857142,"good morning . how are you ?
i'm ok , drinking a lot of coffee , how about you ?
just relaxing waiting on my wife and three children to get ready .
where are you all going to ?
we are going to the park . e do it once a week . how about you ?
i'm getting ready to go mountain biking . it is fun !
we are going to get my fav chocolate ice cream on the way home . have fun !
i love ice cream too , but mostly coffee flavor .
what else do you like besides coffee ? my family steers c ; ear of it .
well , i don't drink alcohol , so coffee and diet soda . what about you ?
i am an ice cream and ice water kind of guy .
ah . so is my dad , he worked construction , he is the same .
what about your mom ? what is she like ?
","your persona: i enjoy mountain biking as a hobby.
your persona: i do not drink alcohol.
your persona: my father was a construction worker.
your persona: i hate the color pink.
your persona: i am a huge coffee lover.
","she is the greatest mom , i saw her yesterday . do you see your mom ?
","she is a very good mother . she works for the construction company .
",1.0,3.0,3.0,2.6666666666666665,0.3333333333333333,4.0
Seq2Seq,47,0.79761195,0.7448979616165161,0.6428571343421936,0.6428571343421936,0.6428571343421936,0.6204545497894287,0.6666666865348816,2.298588514328003,0.1230898424983024,0.2689257264137268,1.6684420108795166,2.622142791748047,4.000546455383302,0.7865757346153259,2.37671971321106,4.569487571716309,0.0795846196785146,0.4341093779455441,0.7734521380098573,0.7281361025495019,0.7694028026238797,-0.2096045442609908,-0.6303259134292603,-0.2215236723423004,-0.0,-0.0833333333333333,-0.3076923076923077,-0.3076923076923077,0.6931471805599453,0.547703299118304,-0.1666666666666666,-0.3076923076923077,"hi , how is it going . my name is michelle .
hi . i'm justin . i just got done relaxing in the tub .
that sounds great . i love to tan . what sort of music do you listen to ?
i listen to a bit of everything . it helps me focus for my chess tournaments
britney spears is my favorite ! who is yours ?
right now i listen to a lot of mumford and sons .
do you have a weight problem like me ?
i am a little self conscious . thirty is not as easy as i remember twenty being .
what do you like to eat ? i diet all the time .
i tend to stay in and cook for myself since i quit drinking a few years ago .
that is probably a lot healthier and saves you money . i eat out all the time .
my dad had me hooked on high protein foods like fish and chicken when i was training .
what are you training for ?
","your persona: i'm in my thirties.
your persona: i love taking bubble baths.
your persona: i like to play chess.
your persona: i do not drink alcohol.
","i am competing for a national chess tournament . it helps me keep focus
","i am a professional chess player .
",1.0,3.0,2.333333333333333,2.333333333333333,1.0,3.6666666666666665
